idExperiment;op1;op2;repetitions;randomRange;floatingNumbers;randomStrategy;result
6273;(x - y) * (z + w);(x * z - y * w);10000;10000;1;0;0.0
6274;(x - y) * (z + w);(x * z - y * w);10000;10000;1;1;0.0
6275;(x - y) * (z + w);(x * z - y * w);10000;10000;1;2;0.0
6276;(x - y) * (z + w);(x * z - y * w);10000;10000;2;0;0.0
6277;(x - y) * (z + w);(x * z - y * w);10000;10000;2;1;0.0
6278;(x - y) * (z + w);(x * z - y * w);10000;10000;2;2;0.0
6279;(x - y) * (z + w);(x * z - y * w);10000;10000;5;0;0.0
6280;(x - y) * (z + w);(x * z - y * w);10000;10000;5;1;0.0
6281;(x - y) * (z + w);(x * z - y * w);10000;10000;5;2;0.0
6282;(x - y) * (z + w);(x * z - y * w);10000;10000;50;0;0.0
6283;(x - y) * (z + w);(x * z - y * w);10000;10000;50;1;0.0
6284;(x - y) * (z + w);(x * z - y * w);10000;10000;50;2;0.0
6285;(x - y) * (z + w);(x * z - y * w);10000;1000000;0;0;0.0
6286;(x - y) * (z + w);(x * z - y * w);10000;1000000;0;1;0.0
6287;(x - y) * (z + w);(x * z - y * w);10000;1000000;0;2;0.0
6288;(x - y) * (z + w);(x * z - y * w);10000;1000000;1;0;0.0
6289;(x - y) * (z + w);(x * z - y * w);10000;1000000;1;1;0.0
6290;(x - y) * (z + w);(x * z - y * w);10000;1000000;1;2;0.0
6291;(x - y) * (z + w);(x * z - y * w);10000;1000000;2;0;0.0
6292;(x - y) * (z + w);(x * z - y * w);10000;1000000;2;1;0.0
6293;(x - y) * (z + w);(x * z - y * w);10000;1000000;2;2;0.0
6294;(x - y) * (z + w);(x * z - y * w);10000;1000000;5;0;0.0
6295;(x - y) * (z + w);(x * z - y * w);10000;1000000;5;1;0.0
6296;(x - y) * (z + w);(x * z - y * w);10000;1000000;5;2;0.0
6297;(x - y) * (z + w);(x * z - y * w);10000;1000000;50;0;0.0
6298;(x - y) * (z + w);(x * z - y * w);10000;1000000;50;1;0.0
6299;(x - y) * (z + w);(x * z - y * w);10000;1000000;50;2;0.0
6300;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;1;0;0;1.0
6301;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;1;0;1;0.0
6302;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;1;0;2;0.0
6303;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;1;1;0;ZeroDivisionError
6304;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;1;1;1;0.0
6305;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;1;1;2;0.0
6306;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;1;2;0;ZeroDivisionError
6307;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;1;2;1;0.0
6308;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;1;2;2;0.0
6309;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;1;5;0;ZeroDivisionError
6310;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;1;5;1;ZeroDivisionError
6311;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;1;5;2;0.0
6312;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;1;50;0;ZeroDivisionError
6313;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;1;50;1;1.0
6314;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;1;50;2;0.0
6315;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;3;0;0;0.0
6316;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;3;0;1;0.0
6317;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;3;0;2;0.0
6318;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;3;1;0;0.0
6319;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;3;1;1;0.0
6320;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;3;1;2;1.0
6321;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;3;2;0;ZeroDivisionError
6322;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;3;2;1;0.0
6323;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;3;2;2;0.0
6324;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;3;5;0;ZeroDivisionError
6325;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;3;5;1;0.0
6326;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;3;5;2;0.0
6327;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;3;50;0;ZeroDivisionError
6328;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;3;50;1;0.0
6329;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;3;50;2;0.0
6330;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;5;0;0;0.0
6331;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;5;0;1;0.0
6332;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;5;0;2;0.0
6333;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;5;1;0;0.0
6334;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;5;1;1;0.0
6335;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;5;1;2;0.0
6336;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;5;2;0;0.0
6337;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;5;2;1;0.0
6338;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;5;2;2;0.0
6339;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;5;5;0;ZeroDivisionError
6340;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;5;5;1;0.0
6341;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;5;5;2;0.0
6342;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;5;50;0;0.0
6343;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;5;50;1;0.0
6344;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;5;50;2;0.0
6345;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;10;0;0;0.0
6346;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;10;0;1;0.0
6347;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;10;0;2;0.0
6348;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;10;1;0;1.0
6349;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;10;1;1;0.0
6350;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;10;1;2;0.0
6351;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;10;2;0;0.0
6352;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;10;2;1;1.0
6353;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;10;2;2;0.0
6354;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;10;5;0;ZeroDivisionError
6355;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;10;5;1;0.0
6356;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;10;5;2;0.0
6357;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;10;50;0;0.0
6358;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;10;50;1;0.0
6359;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;10;50;2;0.0
6360;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;100;0;0;0.0
6361;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;100;0;1;0.0
6362;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;100;0;2;0.0
6363;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;100;1;0;0.0
6364;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;100;1;1;0.0
6365;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;100;1;2;0.0
6366;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;100;2;0;0.0
6367;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;100;2;1;0.0
6368;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;100;2;2;0.0
6369;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;100;5;0;0.0
6370;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;100;5;1;0.0
6371;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;100;5;2;0.0
6372;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;100;50;0;0.0
6373;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;100;50;1;0.0
6374;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;100;50;2;0.0
6375;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;10000;0;0;0.0
6376;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;10000;0;1;0.0
6377;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;10000;0;2;0.0
6378;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;10000;1;0;0.0
6379;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;10000;1;1;0.0
6380;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;10000;1;2;0.0
6381;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;10000;2;0;0.0
6382;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;10000;2;1;0.0
6383;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;10000;2;2;0.0
6384;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;10000;5;0;0.0
6385;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;10000;5;1;0.0
6386;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;10000;5;2;0.0
6387;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;10000;50;0;0.0
6388;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;10000;50;1;0.0
6389;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;10000;50;2;0.0
6390;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;1000000;0;0;0.0
6391;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;1000000;0;1;0.0
6392;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;1000000;0;2;0.0
6393;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;1000000;1;0;0.0
6394;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;1000000;1;1;0.0
6395;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;1000000;1;2;0.0
6396;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;1000000;2;0;0.0
6397;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;1000000;2;1;0.0
6398;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;1000000;2;2;0.0
6399;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;1000000;5;0;0.0
6400;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;1000000;5;1;0.0
6401;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;1000000;5;2;0.0
6402;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;1000000;50;0;0.0
6403;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;1000000;50;1;0.0
6404;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);1;1000000;50;2;0.0
6405;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;1;0;0;ZeroDivisionError
6406;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;1;0;1;ZeroDivisionError
6407;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;1;0;2;0.0
6408;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;1;1;0;ZeroDivisionError
6409;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;1;1;1;0.4
6410;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;1;1;2;ZeroDivisionError
6411;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;1;2;0;ZeroDivisionError
6412;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;1;2;1;ZeroDivisionError
6413;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;1;2;2;0.0
6414;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;1;5;0;ZeroDivisionError
6415;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;1;5;1;ZeroDivisionError
6416;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;1;5;2;0.0
6417;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;1;50;0;ZeroDivisionError
6418;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;1;50;1;ZeroDivisionError
6419;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;1;50;2;0.0
6420;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;3;0;0;ZeroDivisionError
6421;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;3;0;1;0.1
6422;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;3;0;2;0.0
6423;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;3;1;0;ZeroDivisionError
6424;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;3;1;1;0.2
6425;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;3;1;2;0.1
6426;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;3;2;0;ZeroDivisionError
6427;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;3;2;1;0.2
6428;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;3;2;2;0.0
6429;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;3;5;0;ZeroDivisionError
6430;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;3;5;1;0.2
6431;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;3;5;2;0.0
6432;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;3;50;0;ZeroDivisionError
6433;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;3;50;1;ZeroDivisionError
6434;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;3;50;2;0.0
6435;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;5;0;0;ZeroDivisionError
6436;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;5;0;1;0.0
6437;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;5;0;2;0.0
6438;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;5;1;0;ZeroDivisionError
6439;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;5;1;1;ZeroDivisionError
6440;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;5;1;2;0.1
6441;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;5;2;0;ZeroDivisionError
6442;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;5;2;1;0.0
6443;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;5;2;2;0.0
6444;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;5;5;0;ZeroDivisionError
6445;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;5;5;1;0.0
6446;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;5;5;2;0.0
6447;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;5;50;0;ZeroDivisionError
6448;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;5;50;1;0.0
6449;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;5;50;2;0.0
6450;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;10;0;0;ZeroDivisionError
6451;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;10;0;1;ZeroDivisionError
6452;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;10;0;2;0.0
6453;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;10;1;0;ZeroDivisionError
6454;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;10;1;1;0.0
6455;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;10;1;2;0.0
6456;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;10;2;0;ZeroDivisionError
6457;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;10;2;1;0.0
6458;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;10;2;2;0.0
6459;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;10;5;0;ZeroDivisionError
6460;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;10;5;1;0.0
6461;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;10;5;2;0.0
6462;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;10;50;0;ZeroDivisionError
6463;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;10;50;1;0.1
6464;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;10;50;2;0.0
6465;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;100;0;0;0.0
6466;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;100;0;1;0.0
6467;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;100;0;2;0.0
6468;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;100;1;0;0.0
6469;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;100;1;1;0.0
6470;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;100;1;2;0.0
6471;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;100;2;0;0.0
6472;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;100;2;1;ZeroDivisionError
6473;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;100;2;2;0.0
6474;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;100;5;0;0.0
6475;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;100;5;1;0.0
6476;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;100;5;2;0.0
6477;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;100;50;0;0.0
6478;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;100;50;1;0.0
6479;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;100;50;2;0.0
6480;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;10000;0;0;0.0
6481;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;10000;0;1;0.0
6482;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;10000;0;2;0.0
6483;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;10000;1;0;0.0
6484;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;10000;1;1;0.0
6485;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;10000;1;2;0.0
6486;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;10000;2;0;0.0
6487;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;10000;2;1;0.0
6488;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;10000;2;2;0.0
6489;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;10000;5;0;0.0
6490;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;10000;5;1;0.0
6491;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;10000;5;2;0.0
6492;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;10000;50;0;0.0
6493;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;10000;50;1;0.0
6494;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;10000;50;2;0.0
6495;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;1000000;0;0;0.0
6496;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;1000000;0;1;0.0
6497;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;1000000;0;2;0.0
6498;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;1000000;1;0;0.0
6499;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;1000000;1;1;0.0
6500;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;1000000;1;2;0.0
6501;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;1000000;2;0;0.0
6502;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;1000000;2;1;0.0
6503;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;1000000;2;2;0.0
6504;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;1000000;5;0;0.0
6505;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;1000000;5;1;0.0
6506;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;1000000;5;2;0.0
6507;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;1000000;50;0;0.0
6508;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;1000000;50;1;0.0
6509;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);10;1000000;50;2;0.0
6510;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;1;0;0;ZeroDivisionError
6511;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;1;0;1;ZeroDivisionError
6512;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;1;0;2;0.0
6513;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;1;1;0;ZeroDivisionError
6514;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;1;1;1;ZeroDivisionError
6515;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;1;1;2;ZeroDivisionError
6516;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;1;2;0;ZeroDivisionError
6517;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;1;2;1;ZeroDivisionError
6518;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;1;2;2;0.02
6519;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;1;5;0;ZeroDivisionError
6520;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;1;5;1;ZeroDivisionError
6521;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;1;5;2;0.0
6522;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;1;50;0;ZeroDivisionError
6523;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;1;50;1;ZeroDivisionError
6524;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;1;50;2;0.0
6525;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;3;0;0;ZeroDivisionError
6526;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;3;0;1;ZeroDivisionError
6527;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;3;0;2;0.0
6528;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;3;1;0;ZeroDivisionError
6529;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;3;1;1;ZeroDivisionError
6530;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;3;1;2;ZeroDivisionError
6531;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;3;2;0;ZeroDivisionError
6532;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;3;2;1;ZeroDivisionError
6533;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;3;2;2;ZeroDivisionError
6534;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;3;5;0;ZeroDivisionError
6535;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;3;5;1;ZeroDivisionError
6536;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;3;5;2;0.0
6537;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;3;50;0;ZeroDivisionError
6538;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;3;50;1;ZeroDivisionError
6539;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;3;50;2;0.0
6540;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;5;0;0;ZeroDivisionError
6541;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;5;0;1;ZeroDivisionError
6542;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;5;0;2;0.0
6543;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;5;1;0;ZeroDivisionError
6544;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;5;1;1;ZeroDivisionError
6545;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;5;1;2;ZeroDivisionError
6546;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;5;2;0;ZeroDivisionError
6547;((x * y) / z) + ((a * b) / c);(x / z) * (y + (a / c) * b);100;5;2;1;ZeroDivisionError
