idExperiment;op1;op2;repetitions;randomRange;floatingNumbers;randomStrategy;result
5159;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;1;50;2;0.5843
5160;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;3;0;0;0.7117
5161;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;3;0;1;0.5796
5162;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;3;0;2;0.5456
5163;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;3;1;0;0.7452
5164;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;3;1;1;0.5696
5165;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;3;1;2;0.5637
5166;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;3;2;0;0.7182
5167;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;3;2;1;0.5719
5168;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;3;2;2;0.5438
5169;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;3;5;0;0.6997
5170;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;3;5;1;0.5694
5171;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;3;5;2;0.5446
5172;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;3;50;0;0.7118
5173;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;3;50;1;0.5816
5174;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;3;50;2;0.5526
5175;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;5;0;0;0.6576
5176;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;5;0;1;0.5689
5177;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;5;0;2;0.5489
5178;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;5;1;0;0.678
5179;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;5;1;1;0.5596
5180;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;5;1;2;0.5655
5181;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;5;2;0;0.6577
5182;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;5;2;1;0.5604
5183;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;5;2;2;0.54
5184;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;5;5;0;0.6434
5185;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;5;5;1;0.5682
5186;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;5;5;2;0.5422
5187;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;5;50;0;0.6514
5188;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;5;50;1;0.5708
5189;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;5;50;2;0.5409
5190;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;10;0;0;0.5931
5191;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;10;0;1;0.558
5192;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;10;0;2;0.5467
5193;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;10;1;0;0.6228
5194;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;10;1;1;0.552
5195;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;10;1;2;0.5528
5196;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;10;2;0;0.5848
5197;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;10;2;1;0.557
5198;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;10;2;2;0.5389
5199;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;10;5;0;0.5884
5200;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;10;5;1;0.5605
5201;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;10;5;2;0.5399
5202;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;10;50;0;0.5956
5203;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;10;50;1;0.5456
5204;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;10;50;2;0.541
5205;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;100;0;0;0.5466
5206;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;100;0;1;0.5442
5207;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;100;0;2;0.5303
5208;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;100;1;0;0.5493
5209;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;100;1;1;0.5534
5210;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;100;1;2;0.5436
5211;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;100;2;0;0.5495
5212;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;100;2;1;0.55
5213;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;100;2;2;0.5408
5214;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;100;5;0;0.5369
5215;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;100;5;1;0.551
5216;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;100;5;2;0.532
5217;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;100;50;0;0.5415
5218;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;100;50;1;0.5467
5219;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;100;50;2;0.5375
5220;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;10000;0;0;0.5422
5221;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;10000;0;1;0.5565
5222;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;10000;0;2;0.5355
5223;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;10000;1;0;0.5479
5224;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;10000;1;1;0.5554
5225;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;10000;1;2;0.5515
5226;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;10000;2;0;0.5393
5227;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;10000;2;1;0.5464
5228;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;10000;2;2;0.5397
5229;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;10000;5;0;0.5396
5230;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;10000;5;1;0.5443
5231;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;10000;5;2;0.524
5232;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;10000;50;0;0.5376
5233;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;10000;50;1;0.5485
5234;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;10000;50;2;0.542
5235;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;1000000;0;0;0.5407
5236;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;1000000;0;1;0.5517
5237;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;1000000;0;2;0.5305
5238;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;1000000;1;0;0.5451
5239;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;1000000;1;1;0.5462
5240;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;1000000;1;2;0.5509
5241;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;1000000;2;0;0.5457
5242;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;1000000;2;1;0.5555
5243;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;1000000;2;2;0.54
5244;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;1000000;5;0;0.5409
5245;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;1000000;5;1;0.5413
5246;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;1000000;5;2;0.54
5247;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;1000000;50;0;0.5414
5248;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;1000000;50;1;0.5466
5249;(x + y) * (z + w);x * z + x * w + y * z + y * w;10000;1000000;50;2;0.5371
5250;x ** (y ** z);(x ** y) ** z;1;1;0;0;1.0
5251;x ** (y ** z);(x ** y) ** z;1;1;0;1;1.0
5252;x ** (y ** z);(x ** y) ** z;1;1;0;2;0.0
5253;x ** (y ** z);(x ** y) ** z;1;1;1;0;0.0
5254;x ** (y ** z);(x ** y) ** z;1;1;1;1;0.0
5255;x ** (y ** z);(x ** y) ** z;1;1;1;2;0.0
5256;x ** (y ** z);(x ** y) ** z;1;1;2;0;0.0
5257;x ** (y ** z);(x ** y) ** z;1;1;2;1;0.0
5258;x ** (y ** z);(x ** y) ** z;1;1;2;2;0.0
5259;x ** (y ** z);(x ** y) ** z;1;1;5;0;0.0
5260;x ** (y ** z);(x ** y) ** z;1;1;5;1;0.0
5261;x ** (y ** z);(x ** y) ** z;1;1;5;2;0.0
5262;x ** (y ** z);(x ** y) ** z;1;1;50;0;0.0
5263;x ** (y ** z);(x ** y) ** z;1;1;50;1;0.0
5264;x ** (y ** z);(x ** y) ** z;1;1;50;2;0.0
5265;x ** (y ** z);(x ** y) ** z;1;3;0;0;0.0
5266;x ** (y ** z);(x ** y) ** z;1;3;0;1;0.0
5267;x ** (y ** z);(x ** y) ** z;1;3;0;2;0.0
5268;x ** (y ** z);(x ** y) ** z;1;3;1;0;0.0
5269;x ** (y ** z);(x ** y) ** z;1;3;1;1;0.0
5270;x ** (y ** z);(x ** y) ** z;1;3;1;2;0.0
5271;x ** (y ** z);(x ** y) ** z;1;3;2;0;0.0
5272;x ** (y ** z);(x ** y) ** z;1;3;2;1;0.0
5273;x ** (y ** z);(x ** y) ** z;1;3;2;2;0.0
5274;x ** (y ** z);(x ** y) ** z;1;3;5;0;0.0
5275;x ** (y ** z);(x ** y) ** z;1;3;5;1;0.0
5276;x ** (y ** z);(x ** y) ** z;1;3;5;2;0.0
5277;x ** (y ** z);(x ** y) ** z;1;3;50;0;1.0
5278;x ** (y ** z);(x ** y) ** z;1;3;50;1;0.0
5279;x ** (y ** z);(x ** y) ** z;1;3;50;2;0.0
5280;x ** (y ** z);(x ** y) ** z;1;5;0;0;1.0
5281;x ** (y ** z);(x ** y) ** z;1;5;0;1;0.0
5282;x ** (y ** z);(x ** y) ** z;1;5;0;2;0.0
5283;x ** (y ** z);(x ** y) ** z;1;5;1;0;1.0
5284;x ** (y ** z);(x ** y) ** z;1;5;1;1;0.0
5285;x ** (y ** z);(x ** y) ** z;1;5;1;2;0.0
5286;x ** (y ** z);(x ** y) ** z;1;5;2;0;0.0
5287;x ** (y ** z);(x ** y) ** z;1;5;2;1;0.0
5288;x ** (y ** z);(x ** y) ** z;1;5;2;2;0.0
5289;x ** (y ** z);(x ** y) ** z;1;5;5;0;0.0
5290;x ** (y ** z);(x ** y) ** z;1;5;5;1;0.0
5291;x ** (y ** z);(x ** y) ** z;1;5;5;2;0.0
5292;x ** (y ** z);(x ** y) ** z;1;5;50;0;0.0
5293;x ** (y ** z);(x ** y) ** z;1;5;50;1;0.0
5294;x ** (y ** z);(x ** y) ** z;1;5;50;2;0.0
5295;x ** (y ** z);(x ** y) ** z;1;10;0;0;0.0
5298;x ** (y ** z);(x ** y) ** z;1;10;1;0;0.0
5299;x ** (y ** z);(x ** y) ** z;1;10;1;1;0.0
5300;x ** (y ** z);(x ** y) ** z;1;10;1;2;0.0
5301;x ** (y ** z);(x ** y) ** z;1;10;2;0;0.0
5302;x ** (y ** z);(x ** y) ** z;1;10;2;1;0.0
5303;x ** (y ** z);(x ** y) ** z;1;10;2;2;0.0
5304;x ** (y ** z);(x ** y) ** z;1;10;5;0;0.0
5305;x ** (y ** z);(x ** y) ** z;1;10;5;1;0.0
5306;x ** (y ** z);(x ** y) ** z;1;10;5;2;0.0
5307;x ** (y ** z);(x ** y) ** z;1;10;50;0;0.0
5308;x ** (y ** z);(x ** y) ** z;1;10;50;1;0.0
5309;x ** (y ** z);(x ** y) ** z;1;10;50;2;0.0
5314;x ** (y ** z);(x ** y) ** z;1;100;1;1;1.0
5317;x ** (y ** z);(x ** y) ** z;1;100;2;1;1.0
5322;x ** (y ** z);(x ** y) ** z;1;100;50;0;0.0
5355;x ** (y ** z);(x ** y) ** z;10;1;0;0;0.6
5356;x ** (y ** z);(x ** y) ** z;10;1;0;1;0.3
5357;x ** (y ** z);(x ** y) ** z;10;1;0;2;0.0
5358;x ** (y ** z);(x ** y) ** z;10;1;1;0;0.5
5359;x ** (y ** z);(x ** y) ** z;10;1;1;1;0.0
5360;x ** (y ** z);(x ** y) ** z;10;1;1;2;0.2
5361;x ** (y ** z);(x ** y) ** z;10;1;2;0;0.1
5362;x ** (y ** z);(x ** y) ** z;10;1;2;1;0.2
5363;x ** (y ** z);(x ** y) ** z;10;1;2;2;0.0
5364;x ** (y ** z);(x ** y) ** z;10;1;5;0;0.2
5365;x ** (y ** z);(x ** y) ** z;10;1;5;1;0.5
5366;x ** (y ** z);(x ** y) ** z;10;1;5;2;0.0
5367;x ** (y ** z);(x ** y) ** z;10;1;50;0;0.3
5368;x ** (y ** z);(x ** y) ** z;10;1;50;1;0.3
5369;x ** (y ** z);(x ** y) ** z;10;1;50;2;0.0
5370;x ** (y ** z);(x ** y) ** z;10;3;0;0;0.6
5371;x ** (y ** z);(x ** y) ** z;10;3;0;1;0.4
5372;x ** (y ** z);(x ** y) ** z;10;3;0;2;0.0
5373;x ** (y ** z);(x ** y) ** z;10;3;1;0;0.2
5374;x ** (y ** z);(x ** y) ** z;10;3;1;1;0.0
5375;x ** (y ** z);(x ** y) ** z;10;3;1;2;0.0
5376;x ** (y ** z);(x ** y) ** z;10;3;2;0;0.1
5377;x ** (y ** z);(x ** y) ** z;10;3;2;1;0.2
5378;x ** (y ** z);(x ** y) ** z;10;3;2;2;0.0
5379;x ** (y ** z);(x ** y) ** z;10;3;5;0;0.5
5380;x ** (y ** z);(x ** y) ** z;10;3;5;1;0.3
5381;x ** (y ** z);(x ** y) ** z;10;3;5;2;0.0
5382;x ** (y ** z);(x ** y) ** z;10;3;50;0;0.4
5383;x ** (y ** z);(x ** y) ** z;10;3;50;1;0.2
5384;x ** (y ** z);(x ** y) ** z;10;3;50;2;0.0
5385;x ** (y ** z);(x ** y) ** z;10;5;0;0;0.2
5386;x ** (y ** z);(x ** y) ** z;10;5;0;1;0.0
5387;x ** (y ** z);(x ** y) ** z;10;5;0;2;0.0
5388;x ** (y ** z);(x ** y) ** z;10;5;1;0;0.2
5389;x ** (y ** z);(x ** y) ** z;10;5;1;1;0.1
5390;x ** (y ** z);(x ** y) ** z;10;5;1;2;0.1
5391;x ** (y ** z);(x ** y) ** z;10;5;2;0;0.0
5392;x ** (y ** z);(x ** y) ** z;10;5;2;1;0.1
5393;x ** (y ** z);(x ** y) ** z;10;5;2;2;0.0
5394;x ** (y ** z);(x ** y) ** z;10;5;5;0;0.0
5395;x ** (y ** z);(x ** y) ** z;10;5;5;1;0.1
5396;x ** (y ** z);(x ** y) ** z;10;5;5;2;0.0
5397;x ** (y ** z);(x ** y) ** z;10;5;50;0;0.4
5398;x ** (y ** z);(x ** y) ** z;10;5;50;1;0.0
5403;x ** (y ** z);(x ** y) ** z;10;10;1;0;0.1
5406;x ** (y ** z);(x ** y) ** z;10;10;2;0;0.0
5412;x ** (y ** z);(x ** y) ** z;10;10;50;0;0.1
5460;x ** (y ** z);(x ** y) ** z;100;1;0;0;0.46
5461;x ** (y ** z);(x ** y) ** z;100;1;0;1;0.38
5462;x ** (y ** z);(x ** y) ** z;100;1;0;2;0.0
5463;x ** (y ** z);(x ** y) ** z;100;1;1;0;0.44
5464;x ** (y ** z);(x ** y) ** z;100;1;1;1;0.27
5465;x ** (y ** z);(x ** y) ** z;100;1;1;2;0.2
5466;x ** (y ** z);(x ** y) ** z;100;1;2;0;0.4
5467;x ** (y ** z);(x ** y) ** z;100;1;2;1;0.32
5468;x ** (y ** z);(x ** y) ** z;100;1;2;2;0.03
5469;x ** (y ** z);(x ** y) ** z;100;1;5;0;0.36
5470;x ** (y ** z);(x ** y) ** z;100;1;5;1;0.25
5471;x ** (y ** z);(x ** y) ** z;100;1;5;2;0.0
5472;x ** (y ** z);(x ** y) ** z;100;1;50;0;0.36
5473;x ** (y ** z);(x ** y) ** z;100;1;50;1;0.34
5474;x ** (y ** z);(x ** y) ** z;100;1;50;2;0.0
5475;x ** (y ** z);(x ** y) ** z;100;3;0;0;0.31
5476;x ** (y ** z);(x ** y) ** z;100;3;0;1;0.13
5477;x ** (y ** z);(x ** y) ** z;100;3;0;2;0.0
5478;x ** (y ** z);(x ** y) ** z;100;3;1;0;0.4
5479;x ** (y ** z);(x ** y) ** z;100;3;1;1;0.11
5480;x ** (y ** z);(x ** y) ** z;100;3;1;2;0.06
5481;x ** (y ** z);(x ** y) ** z;100;3;2;0;0.36
5482;x ** (y ** z);(x ** y) ** z;100;3;2;1;0.16
5483;x ** (y ** z);(x ** y) ** z;100;3;2;2;0.02
5484;x ** (y ** z);(x ** y) ** z;100;3;5;0;0.29
5485;x ** (y ** z);(x ** y) ** z;100;3;5;1;0.09
5486;x ** (y ** z);(x ** y) ** z;100;3;5;2;0.0
5487;x ** (y ** z);(x ** y) ** z;100;3;50;0;0.31
5488;x ** (y ** z);(x ** y) ** z;100;3;50;1;0.13
5489;x ** (y ** z);(x ** y) ** z;100;3;50;2;0.0
5490;x ** (y ** z);(x ** y) ** z;100;5;0;0;0.27
5493;x ** (y ** z);(x ** y) ** z;100;5;1;0;0.28
5496;x ** (y ** z);(x ** y) ** z;100;5;2;0;0.22
5499;x ** (y ** z);(x ** y) ** z;100;5;5;0;0.25
5501;x ** (y ** z);(x ** y) ** z;100;5;5;2;0.0
5502;x ** (y ** z);(x ** y) ** z;100;5;50;0;0.18
5517;x ** (y ** z);(x ** y) ** z;100;10;50;0;0.11
5565;x ** (y ** z);(x ** y) ** z;1000;1;0;0;0.373
5566;x ** (y ** z);(x ** y) ** z;1000;1;0;1;0.312
5567;x ** (y ** z);(x ** y) ** z;1000;1;0;2;0.0
5568;x ** (y ** z);(x ** y) ** z;1000;1;1;0;0.394
5569;x ** (y ** z);(x ** y) ** z;1000;1;1;1;0.293
5570;x ** (y ** z);(x ** y) ** z;1000;1;1;2;0.201
5571;x ** (y ** z);(x ** y) ** z;1000;1;2;0;0.376
5572;x ** (y ** z);(x ** y) ** z;1000;1;2;1;0.31
5573;x ** (y ** z);(x ** y) ** z;1000;1;2;2;0.022
5574;x ** (y ** z);(x ** y) ** z;1000;1;5;0;0.369
5575;x ** (y ** z);(x ** y) ** z;1000;1;5;1;0.332
5576;x ** (y ** z);(x ** y) ** z;1000;1;5;2;0.0
5577;x ** (y ** z);(x ** y) ** z;1000;1;50;0;0.381
5578;x ** (y ** z);(x ** y) ** z;1000;1;50;1;0.331
5579;x ** (y ** z);(x ** y) ** z;1000;1;50;2;0.0
5580;x ** (y ** z);(x ** y) ** z;1000;3;0;0;0.33
5581;x ** (y ** z);(x ** y) ** z;1000;3;0;1;0.136
5582;x ** (y ** z);(x ** y) ** z;1000;3;0;2;0.0
5583;x ** (y ** z);(x ** y) ** z;1000;3;1;0;0.389
5584;x ** (y ** z);(x ** y) ** z;1000;3;1;1;0.125
5585;x ** (y ** z);(x ** y) ** z;1000;3;1;2;0.102
5586;x ** (y ** z);(x ** y) ** z;1000;3;2;0;0.341
5587;x ** (y ** z);(x ** y) ** z;1000;3;2;1;0.126
5588;x ** (y ** z);(x ** y) ** z;1000;3;2;2;0.013
5589;x ** (y ** z);(x ** y) ** z;1000;3;5;0;0.3
5590;x ** (y ** z);(x ** y) ** z;1000;3;5;1;0.129
5591;x ** (y ** z);(x ** y) ** z;1000;3;5;2;0.0
5592;x ** (y ** z);(x ** y) ** z;1000;3;50;0;0.315
5593;x ** (y ** z);(x ** y) ** z;1000;3;50;1;0.136
5594;x ** (y ** z);(x ** y) ** z;1000;3;50;2;0.0
5595;x ** (y ** z);(x ** y) ** z;1000;5;0;0;0.25
5598;x ** (y ** z);(x ** y) ** z;1000;5;1;0;0.336
5601;x ** (y ** z);(x ** y) ** z;1000;5;2;0;0.257
5604;x ** (y ** z);(x ** y) ** z;1000;5;5;0;0.261
5607;x ** (y ** z);(x ** y) ** z;1000;5;50;0;0.241
5670;x ** (y ** z);(x ** y) ** z;10000;1;0;0;0.3751
5671;x ** (y ** z);(x ** y) ** z;10000;1;0;1;0.3041
5672;x ** (y ** z);(x ** y) ** z;10000;1;0;2;0.0
5673;x ** (y ** z);(x ** y) ** z;10000;1;1;0;0.3871
5674;x ** (y ** z);(x ** y) ** z;10000;1;1;1;0.3049
5675;x ** (y ** z);(x ** y) ** z;10000;1;1;2;0.1834
5676;x ** (y ** z);(x ** y) ** z;10000;1;2;0;0.3775
5677;x ** (y ** z);(x ** y) ** z;10000;1;2;1;0.3018
5678;x ** (y ** z);(x ** y) ** z;10000;1;2;2;0.0217
5679;x ** (y ** z);(x ** y) ** z;10000;1;5;0;0.3728
5680;x ** (y ** z);(x ** y) ** z;10000;1;5;1;0.3071
5681;x ** (y ** z);(x ** y) ** z;10000;1;5;2;0.0
5682;x ** (y ** z);(x ** y) ** z;10000;1;50;0;0.3766
5683;x ** (y ** z);(x ** y) ** z;10000;1;50;1;0.3111
5684;x ** (y ** z);(x ** y) ** z;10000;1;50;2;0.0
5685;x ** (y ** z);(x ** y) ** z;10000;3;0;0;0.3288
5686;x ** (y ** z);(x ** y) ** z;10000;3;0;1;0.1189
5687;x ** (y ** z);(x ** y) ** z;10000;3;0;2;0.0
5688;x ** (y ** z);(x ** y) ** z;10000;3;1;0;0.3896
5689;x ** (y ** z);(x ** y) ** z;10000;3;1;1;0.1255
5690;x ** (y ** z);(x ** y) ** z;10000;3;1;2;0.0955
5691;x ** (y ** z);(x ** y) ** z;10000;3;2;0;0.3414
5692;x ** (y ** z);(x ** y) ** z;10000;3;2;1;0.116
5693;x ** (y ** z);(x ** y) ** z;10000;3;2;2;0.009
5694;x ** (y ** z);(x ** y) ** z;10000;3;5;0;0.3269
5695;x ** (y ** z);(x ** y) ** z;10000;3;5;1;0.1174
5696;x ** (y ** z);(x ** y) ** z;10000;3;5;2;0.0
5697;x ** (y ** z);(x ** y) ** z;10000;3;50;0;0.3211
5698;x ** (y ** z);(x ** y) ** z;10000;3;50;1;0.123
5699;x ** (y ** z);(x ** y) ** z;10000;3;50;2;0.0
5775;(x - y) * (z + w);(x * z - y * w);1;1;0;0;1.0
5776;(x - y) * (z + w);(x * z - y * w);1;1;0;1;0.0
5777;(x - y) * (z + w);(x * z - y * w);1;1;0;2;0.0
5778;(x - y) * (z + w);(x * z - y * w);1;1;1;0;1.0
5779;(x - y) * (z + w);(x * z - y * w);1;1;1;1;0.0
5780;(x - y) * (z + w);(x * z - y * w);1;1;1;2;0.0
5781;(x - y) * (z + w);(x * z - y * w);1;1;2;0;1.0
5782;(x - y) * (z + w);(x * z - y * w);1;1;2;1;1.0
5783;(x - y) * (z + w);(x * z - y * w);1;1;2;2;0.0
5784;(x - y) * (z + w);(x * z - y * w);1;1;5;0;1.0
5785;(x - y) * (z + w);(x * z - y * w);1;1;5;1;0.0
5786;(x - y) * (z + w);(x * z - y * w);1;1;5;2;0.0
5787;(x - y) * (z + w);(x * z - y * w);1;1;50;0;1.0
5788;(x - y) * (z + w);(x * z - y * w);1;1;50;1;0.0
5789;(x - y) * (z + w);(x * z - y * w);1;1;50;2;0.0
5790;(x - y) * (z + w);(x * z - y * w);1;3;0;0;0.0
5791;(x - y) * (z + w);(x * z - y * w);1;3;0;1;0.0
5792;(x - y) * (z + w);(x * z - y * w);1;3;0;2;0.0
5793;(x - y) * (z + w);(x * z - y * w);1;3;1;0;0.0
5794;(x - y) * (z + w);(x * z - y * w);1;3;1;1;0.0
5795;(x - y) * (z + w);(x * z - y * w);1;3;1;2;0.0
5796;(x - y) * (z + w);(x * z - y * w);1;3;2;0;0.0
5797;(x - y) * (z + w);(x * z - y * w);1;3;2;1;0.0
5798;(x - y) * (z + w);(x * z - y * w);1;3;2;2;0.0
5799;(x - y) * (z + w);(x * z - y * w);1;3;5;0;0.0
5800;(x - y) * (z + w);(x * z - y * w);1;3;5;1;0.0
5801;(x - y) * (z + w);(x * z - y * w);1;3;5;2;0.0
5802;(x - y) * (z + w);(x * z - y * w);1;3;50;0;0.0
5803;(x - y) * (z + w);(x * z - y * w);1;3;50;1;0.0
5804;(x - y) * (z + w);(x * z - y * w);1;3;50;2;0.0
5805;(x - y) * (z + w);(x * z - y * w);1;5;0;0;0.0
5806;(x - y) * (z + w);(x * z - y * w);1;5;0;1;0.0
5807;(x - y) * (z + w);(x * z - y * w);1;5;0;2;0.0
5808;(x - y) * (z + w);(x * z - y * w);1;5;1;0;0.0
5809;(x - y) * (z + w);(x * z - y * w);1;5;1;1;0.0
5810;(x - y) * (z + w);(x * z - y * w);1;5;1;2;0.0
5811;(x - y) * (z + w);(x * z - y * w);1;5;2;0;0.0
5812;(x - y) * (z + w);(x * z - y * w);1;5;2;1;0.0
5813;(x - y) * (z + w);(x * z - y * w);1;5;2;2;0.0
5814;(x - y) * (z + w);(x * z - y * w);1;5;5;0;0.0
5815;(x - y) * (z + w);(x * z - y * w);1;5;5;1;0.0
5816;(x - y) * (z + w);(x * z - y * w);1;5;5;2;0.0
5817;(x - y) * (z + w);(x * z - y * w);1;5;50;0;0.0
5818;(x - y) * (z + w);(x * z - y * w);1;5;50;1;0.0
5819;(x - y) * (z + w);(x * z - y * w);1;5;50;2;0.0
5820;(x - y) * (z + w);(x * z - y * w);1;10;0;0;0.0
5821;(x - y) * (z + w);(x * z - y * w);1;10;0;1;0.0
5822;(x - y) * (z + w);(x * z - y * w);1;10;0;2;0.0
5823;(x - y) * (z + w);(x * z - y * w);1;10;1;0;0.0
5824;(x - y) * (z + w);(x * z - y * w);1;10;1;1;0.0
5825;(x - y) * (z + w);(x * z - y * w);1;10;1;2;0.0
5826;(x - y) * (z + w);(x * z - y * w);1;10;2;0;0.0
5827;(x - y) * (z + w);(x * z - y * w);1;10;2;1;0.0
5828;(x - y) * (z + w);(x * z - y * w);1;10;2;2;0.0
5829;(x - y) * (z + w);(x * z - y * w);1;10;5;0;0.0
5830;(x - y) * (z + w);(x * z - y * w);1;10;5;1;0.0
5831;(x - y) * (z + w);(x * z - y * w);1;10;5;2;0.0
5832;(x - y) * (z + w);(x * z - y * w);1;10;50;0;0.0
5833;(x - y) * (z + w);(x * z - y * w);1;10;50;1;0.0
5834;(x - y) * (z + w);(x * z - y * w);1;10;50;2;0.0
5835;(x - y) * (z + w);(x * z - y * w);1;100;0;0;0.0
5836;(x - y) * (z + w);(x * z - y * w);1;100;0;1;0.0
5837;(x - y) * (z + w);(x * z - y * w);1;100;0;2;0.0
5838;(x - y) * (z + w);(x * z - y * w);1;100;1;0;0.0
5839;(x - y) * (z + w);(x * z - y * w);1;100;1;1;0.0
5840;(x - y) * (z + w);(x * z - y * w);1;100;1;2;0.0
5841;(x - y) * (z + w);(x * z - y * w);1;100;2;0;0.0
5842;(x - y) * (z + w);(x * z - y * w);1;100;2;1;0.0
5843;(x - y) * (z + w);(x * z - y * w);1;100;2;2;0.0
5844;(x - y) * (z + w);(x * z - y * w);1;100;5;0;0.0
5845;(x - y) * (z + w);(x * z - y * w);1;100;5;1;0.0
5846;(x - y) * (z + w);(x * z - y * w);1;100;5;2;0.0
5847;(x - y) * (z + w);(x * z - y * w);1;100;50;0;0.0
5848;(x - y) * (z + w);(x * z - y * w);1;100;50;1;0.0
5849;(x - y) * (z + w);(x * z - y * w);1;100;50;2;0.0
5850;(x - y) * (z + w);(x * z - y * w);1;10000;0;0;0.0
5851;(x - y) * (z + w);(x * z - y * w);1;10000;0;1;0.0
